License_Number,Hospital_Name,City,Year,Quarter,Licensed_Beds,Acute_Care_Medicare_Discharges,Acute_Care_Medicaid_Discharges,Acute_Care_Self_Pay_Discharges,Acute_Care_Commercial_Discharges,Acute_Care_Other_Discharges,Acute_Care_Total_Discharges,Swing_Bed_Medicare_Discharges1,Swing_Bed_Medicaid_Discharges,Swing_Bed_Self_Pay_Discharges,Swing_Bed_Commercial_Discharges,Swing_Bed_Other_Discharges,Swing_Bed_Total_Discharges,SNF_Medicare_Discharges,SNF_Medicaid_Discharges,SNF_Self_Pay_Discharges,SNF_Commercial_Discharges,SNF_Other_Discharges,SNF_Total_Discharges,Psych_Rehab_CDU_Medicare_Discharges,Psych_Rehab_CDU_Medicaid_Discharges,Psych_Rehab_CDU_Self_Pay_Discharges,Psych_Rehab_CDU_Commercial_Discharges,Psych_Rehab_CDU_Other_Discharges,Psych_Rehab_CDU_Total_Discharges,Total_Medicare_Discharges,Total_Medicaid_Discharges,Total_Self_Pay_Discharges,Total_Commercial_Discharges,Total_Other_Discharges,Total_Discharges,Acute_Care_Medicare_Patient_Days,Acute_Care_Medicaid_Patient_Days,Acute_Care_Self_Pay_Patient_Days,Acute_Care_Commercial_Patient_Days,Acute_Care_Other_Patient_Days,Acute_Care_Total_Patient_Days,Swing_Bed_Medicare_Patient_Days,Swing_Bed_Medicaid_Patient_Days,Swing_Bed_Self_Pay_Patient_Days,Swing_Bed_Commercial_Patient_Days,Swing_Bed_Other_Patient_Days,Swing_Bed_Total_Patient_Days,SNF_Medicare_Patient_Days,SNF_Medicaid_Patient_Days,SNF_Self_Pay_Patient_Days,SNF_Commercial_Patient_Days,SNF_Other_Patient_Days,SNF_Total_Patient_Days,Psych_Rehab_CDU_Medicare_Patient_Days,Psych_Rehab_CDU_Medicaid_Patient_Days,Psych_Rehab_CDU_Self_Pay_Patient_Days,Psych_Rehab_CDU_Commercial_Patient_Days,Psych_Rehab_CDU_Other_Patient_Days,Psych_Rehab_CDU_Total_Patient_Days,Total_Medicare_Patient_Days,Total_Medicaid_Patient_Days,Total_Self_Pay_Patient_Days,Total_Commercial_Patient_Days,Total_Other_Patient_Days,Total_Patient_Days,Total_Inpatient_Surgeries,Total_Births,Total_Newborn_Days,Number_of_Admissions_from_ER,Emergency_Room_Visits,Outpatient_Surgery_Visits,Observation_Visits,Home_Health_Visits,All_Other_Visits,Total_Outpatient_Visits,Acute_Medicare_Inpatient_Revenue,Acute_Medicaid_Inpatient_Revenue,Acute_Self_Pay_Inpatient_Revenue,Acute_Other_Inpatient_Revenue,Acute_Total_Inpatient_Revenue,Acute_Medicare_Outpatient_Revenue,Acute_Medicaid_Outpatient_Revenue,Acute_Self_Pay_Outpatient_Revenue,Acute_Commercial_Inpatient_Revenue,Acute_Commercial_Outpatient_Revenue,Acute_Other_Outpatient_Revenue,Acute_Total_Outpatient_Revenue,Swing_Bed_Medicare_Revenue,Swing_Bed_Medicaid_Revenue,Swing_Bed_Self_Pay_Revenue,Swing_Bed_Commercial_Revenue,Swing_Bed_Other_Revenue,Swing_Bed_Total_Revenue,SNF_Medicare_Revenue,SNF_Medicaid_Revenue,SNF_Self_Pay_Revenue,SNF_Commercial_Revenue,SNF_Other_Revenue,SNF_Total_Revenue,Psych_Rehab_CDU_Medicare_Revenue,Psych_Rehab_CDU_Medicaid_Revenue,Psych_Rehab_CDU_Self_Pay_Revenue,Psych_Rehab_CDU_Commercial_Revenue,Psych_Rehab_CDU_Other_Revenue,Psych_Rehab_DCU_Total_Revenue,Home_Health_Medicare_Revenue,Home_Health_Medicaid_Revenue,Home_Health_Self_Pay_Revenue,Home_Health_Commercial_Revenue,Home_Health_Other_Revenue,Home_Health_Total_Revenue,Total_Medicare_Revenue,Total_Medicaid_Revenue,Total_Self_Pay_Revenue,Total_Commercial_Revenue,Total_Other_Revenue,Total_Revenue,Acute_Contractuals_Medicare,Acute_Contractuals_Medicaid,Acute_Contractuals_Self_Pay,Acute_Contractuals_Commercial,Acute_Contractuals_Other,Acute_Contractuals_Total,Other_Contractuals_Medicare,Other_Contractuals_Medicaid,Other_Contractuals_Self_Pay,Other_Contractuals_Commercial,Other_Contractuals_Other,Other_Contractuals_Total,Total_Medicare_Contractuals,Total_Medicaid_Contractuals,Total_Self_Pay_Contractuals,Total_Commercial_Contractuals,Total_Other_Contractuals,Total_Contractuals,Total_Charity_Care,Facility_Payroll,Facility_Paid_Hours,Physician_Payroll,Physician_Paid_Hours,Total_Payroll,Total_Paid_Hours,Employee_Benefit_Expenses,Supply_Expenses,Depreciation_Expense,Interest_Expenses,Professional_Fee_Expense,Bad_Debts,All_Other_Expenses,Total_Operating_Expenses,Other_Operation_Revenue,Operating_Margin,Net_Non_Operating_Gains_Losses,Tax_Subsidies,Gross_Total_Margin,Gross_Accounts_Receivable_Medicare,Gross_Accounts_Receivable_Medicaid,Gross_Accounts_Receivable_Self_Pay,Gross_Accounts_Receivable_Commercial,Gross_Accounts_Receivable_Other,Total_Gross_Accounts_Receivable,Casemix Index
104,EvergreenHealth Monroe,Monroe,2024,1,72,182,36,6,51,11,286,0,0,0,0,0,0,0,0,0,0,0,0,11,116,0,52,2,181,193,152,6,103,13,467,656,82,10,102,27,877,0,0,0,0,0,0,0,0,0,0,0,0,113,1213,3,523,66,1918,769,1295,13,625,93,2795,52,0,0,411,4386,401,183,0,4170,9140,6423040,1606700,143383,465360,10221393,14071493,9262116,979726,1582910,18445835,1773945,44533115,0,0,0,0,0,0,0,0,0,0,0,0,189253,1183233,-8657,674355,89111,2127295,0,0,0,0,0,0,20683786,12052049,1114452,20703100,2328416,56881803,18522395,8151625,0,8944892,2236557,37855469,0,0,0,0,0,0,18522395,8151625,0,8944892,2236557,37855469,407457,6619732,0,0,0,6619732,0,1746957,2055628,670622,0,1540385,1781222,3025980,15659304,446306,1624657,2806965,0,4431622,0,0,0,0,109263987,109263987,0.9488
106,CASCADE VALLEY HOSPITAL,ARLINGTON,2024,1,48,250,99,9,88,17,463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,99,9,88,17,463,1371,392,48,287,67,2165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1371,392,48,287,67,2165,115,40,65,555,5541,1046,67,0,25131,31785,14316163,4343772,440404,833858,24827524,19209934,13741036,1522029,4893327,22143028,4310357,60926384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33526097,18084808,1962433,27036355,5144215,85753908,25404669,12309973,0,14011116,3898088,55623846,0,0,0,0,0,0,25404669,12309973,0,14011116,3898088,55623846,960883,8716258,0,1159510,0,9875768,0,1856080,3205144,568724,8668,815714,1859972,1869541,18199639,14877,9124441,110710,2,9235153,0,0,0,0,0,0,0.8512
107,NORTH VALLEY HOSPITAL OCPHD#4,TONASKET,2024,1,67,34,3,3,7,0,47,27,0,0,1,0,28,0,3,5,0,0,8,0,0,0,0,0,0,61,6,8,8,0,83,126,25,33,30,0,214,492,19,0,87,0,598,34,2139,984,0,0,3157,0,0,0,0,0,0,652,2183,1017,117,0,3969,0,0,0,29,1394,12,26,0,2999,4431,866401,153619,41673,0,1455386,4803580,3220138,520227,393693,1680431,37952,10262328,742343,0,0,0,0,742343,57260,690170,290090,0,28128,1065648,0,0,0,0,0,0,0,0,0,0,0,0,6469584,4063927,851990,2074124,66080,13525705,2091099,1742150,0,217808,1457994,5509051,-5066,-73301,137,0,0,-78230,2086033,1668849,137,217808,1457994,5430821,177582,5117778,110210,187253,1124,5305031,111334,1023878,808299,305061,46597,150526,103451,1257481,8896873,222600,-860422,145689,331531,-383202,15422705,5249287,7363610,3895614,2304459,34235675,0.7616
108,Tri-State Memorial Hospital,Clarkston,2024,1,62,181,30,2,32,16,261,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,184,30,2,32,16,264,725,97,12,71,34,939,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,731,97,12,71,34,945,100,0,0,301,3771,1114,68,0,100823,105776,3957959,514171,41441,268309,5411728,33054329,7133071,882180,629848,13342889,5064814,59477283,11856,0,0,0,0,11856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37024144,7647242,923621,13972737,5333123,64900867,22327794,4675842,28865,3056192,2794873,32883566,0,0,0,0,0,0,22327794,4675842,28865,3056192,2794873,32883566,733788,10540988,265800,3323365,20919,13864353,286719,3746770,6301966,1396692,271168,1987169,527704,6004942,33573060,1559354,-1257897,1652717,0,394820,59830432,15399932,13756895,24543210,5132542,118663011,1.0421
125,Othello Community Hospital,Othello,2024,1,42,12,91,3,14,1,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,91,3,14,1,121,30,161,4,25,3,223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,161,4,25,3,223,0,95,135,19,1433,66,38,0,2212,3749,256446,2640356,36360,32795,3303883,2059012,4044684,962708,337926,1603874,389126,9059404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2315458,6685040,999068,1941800,421921,12363287,1308177,4370889,87351,860764,240679,6867860,0,0,0,0,0,0,1308177,4370889,87351,860764,240679,6867860,155612,2918007,74180,0,0,2918007,74180,767925,506991,220424,0,1751484,553424,-116657,6048174,59525,-1202258,88747,500345,-613166,3767113,8029151,6331771,3417993,1428943,22974971,0.3531
126,Highline Medical Center,Burien,2024,1,133,788,584,10,298,28,1708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,788,584,10,298,28,1708,4396,2323,-41,895,130,7703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4396,2323,-41,895,130,7703,211,199,363,1394,8482,477,620,0,81872,91451,63696714,35662821,1994098,1459085,120832430,71667329,45124951,8204697,18019712,64553331,6541679,196091987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135364043,80787772,10198795,82573043,8000764,316924417,114225860,72539320,2343575,53814504,7107620,250030879,0,0,0,0,0,0,114225860,72539320,2343575,53814504,7107620,250030879,7297860,23713790,453807,4697917,49082,28411707,502889,6266439,7622033,3839836,1084482,4250753,3181397,19412376,70887626,1571482,-12901863,13561,0,-12888302,104699452,50220929,18446760,170250912,10269331,353887384,0.7563
128,University of Washington Medical Center,Seattle,2024,1,810,3045,1286,0,2898,100,7329,0,0,0,0,0,0,0,0,0,0,0,0,97,33,0,43,1,174,3142,1319,0,2941,101,7503,21821,9901,0,17738,463,49923,0,0,0,0,0,0,0,0,0,0,0,0,3272,761,0,1012,18,5063,25093,10662,0,18750,481,54986,2136,1066,1489,3265,17886,5440,1591,0,96605,121522,317002542,137637841,0,4725977,795652501,259178249,95273325,0,336286141,369280718,11990102,735722394,0,0,0,0,0,0,0,0,0,0,0,0,12794012,3333634,0,4860405,69588,21057639,0,0,0,0,0,0,588974803,236244800,0,710427264,16785667,1552432534,429613270,151269946,0,353049387,6121903,940054506,0,0,0,0,0,0,429613270,151269946,0,353049387,6121903,940054506,19966689,196860154,3505773,8323461,74699,205183615,3580472,65250059,163076710,16772490,0,42291461,3328967,152709576,645283911,54511000,-1690539,51289411,0,49598872,0,0,0,0,3166387365,3166387365,1.3998
129,Quincy Valley Medical Center,Quincy,2024,1,10,9,4,1,2,2,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,1,2,2,18,25,4,1,6,8,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,4,1,6,8,44,0,0,0,18,852,0,20,0,2670,3542,139365,26912,20932,11663,250102,1605657,1123738,293184,51230,1207644,483590,4713813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1745022,1150650,314116,1258874,495253,4963915,707479,614270,20027,385652,130426,1857854,0,0,0,0,0,0,707479,614270,20027,385652,130426,1857854,99856,1229086,29512,416455,2943,1645541,32455,224843,717560,29279,526601,17107,278831,172690,3333621,5525,-600722,-189276,1197838,407840,5349677,1720481,3922649,2141568,1457562,14591937,0.7261
131,Overlake Hospital Medical Center,Bellevue,2024,1,349,1701,383,26,0,1528,3638,0,0,0,0,0,0,0,0,0,0,0,0,28,72,26,0,88,214,1729,455,52,0,1616,3852,9946,2173,719,0,3811,16649,0,0,0,0,0,0,0,0,0,0,0,0,106,237,14,0,591,948,10052,2410,733,0,4402,17597,1128,851,1260,2758,12140,2125,3468,0,194658,212391,160660460,26906796,2692418,122476826,312736500,138482255,25768305,8316007,0,0,187223108,359789675,0,0,0,0,0,0,0,0,0,0,0,0,531919,1177378,46013,0,3069316,4824626,0,0,0,0,0,0,299674634,53852479,11054438,0,312769250,677350801,229954524,49336228,1803072,0,192843519,473937343,0,0,0,0,0,0,229954524,49336228,1803072,0,192843519,473937343,4954538,77879127,1440401,20980700,90168,98859827,1530569,22302431,30623182,7822072,3193081,0,5742057,45590457,208391050,5268457,-10405733,9676241,0,-729492,530756513,135307456,103150333,0,623554037,1392768339,0.9423
132,St. Clare Hospital,Lakewood,2024,1,106,810,396,32,194,73,1505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,810,396,32,194,73,1505,4877,2018,50,732,361,8038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4877,2018,50,732,361,8038,257,0,0,1393,7255,743,420,0,63657,72075,72712509,31999199,1829729,5528073,127730093,64560825,37008582,6713881,15660583,44874451,14662284,167820023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137273334,69007781,8543610,60535034,20190357,295550116,117643694,61931173,724356,39827500,17764377,237891100,0,0,0,0,0,0,117643694,61931173,724356,39827500,17764377,237891100,6226311,19699793,399987,4402579,48453,24102372,448440,5684845,7572549,2458977,964,2201708,2368102,23760689,65782104,1395552,-15321949,6121,0,-15315828,111509946,46194489,10786174,108193758,17526583,294210950,0.9474
134,Island Hospital,Anacortes,2024,1,43,129,48,0,0,176,353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,48,0,0,176,353,611,182,0,0,638,1431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,611,182,0,0,638,1431,150,114,147,0,4240,1031,0,0,21443,26714,5993396,1118393,0,5953891,13065680,21666886,6019727,0,0,0,26630417,54317030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27660282,7138120,0,0,32584308,67382710,24835021,4948128,0,0,10939319,40722468,0,0,0,0,0,0,24835021,4948128,0,0,10939319,40722468,314227,12926316,274809,0,0,12926316,274809,2890482,3693589,1225663,0,0,471283,6941121,27677171,566172,-1236267,0,0,-1236267,24605502,2249604,0,0,67424475,94279581,0.8931
137,LINCOLN COUNTY HOSPITAL DISTRICT # 3,DAVENPORT,2024,1,25,50,2,1,8,0,61,20,1,6,1,0,28,0,0,0,0,0,0,0,0,0,0,0,0,70,3,7,9,0,89,193,26,2,16,0,237,246,163,2,1,0,412,0,0,438,0,0,438,0,0,0,0,0,0,439,189,442,17,0,1087,0,0,0,0,906,134,139,0,7577,8756,1316725,203451,140372,36553,1755282,4186948,1479421,150441,58181,2298081,495821,8610712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5503673,1682872,290813,2356262,532374,10365994,1215585,502860,0,415403,261756,2395604,0,0,0,0,0,0,1215585,502860,0,415403,261756,2395604,42094,4196777,0,236001,0,4432778,0,998580,787892,410914,43428,25565,224610,1457309,8156466,218158,1222687,236720,199691,1659098,6541142,1981002,2108712,4171311,0,14802167,0.8089
138,Swedish Edmonds,Edmonds,2024,1,217,623,253,13,220,37,1146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,623,253,13,220,37,1146,6462,2738,293,3804,406,13703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6462,2738,293,3804,406,13703,375,264,654,1624,10844,909,537,0,64075,76365,87031253,35255462,1789010,5314228,160215404,59623247,26914759,4885592,30825451,55621314,3906220,150951132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146654500,62170221,6674602,86446765,9220448,311166536,117052414,42551578,-5632364,50833446,7293289,212098363,0,0,0,0,0,0,117052414,42551578,-5632364,50833446,7293289,212098363,6708663,36939621,623235,102739,1801,37042360,625036,9579901,9288727,1639353,527353,3564092,14674151,34077857,95719643,1483945,-16550339,0,0,-16550339,131661271,48261401,47466189,146425532,7322219,381136612,0.8536
139,HOLY FAMILY HOSPITAL,Spokane,2024,1,197,437,169,4,122,31,763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,437,169,4,122,31,763,5369,2260,110,2579,405,10723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5369,2260,110,2579,405,10723,472,238,745,1372,9195,1912,547,0,33518,45172,71547885,27595259,605962,5022882,124910451,78751996,35654683,2566975,20138463,52066865,6293213,175333732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150299881,63249942,3172937,72205328,11316095,300244183,118733744,44711517,-2946822,42317793,8988900,211805132,0,0,0,0,0,0,118733744,44711517,-2946822,42317793,8988900,211805132,3876760,21649672,444286,0,-32,21649672,444254,6288193,13927213,1349725,438116,1843306,9509596,33143381,78639606,1285039,-2301872,160971,0,-2140901,129796549,43817682,18279769,120150716,10131751,322176467,0.8648
140,Kittitas Valley Healthcare,Ellensburg,2024,1,50,138,40,4,62,4,248,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,141,40,4,62,4,251,822,171,15,237,19,1264,37,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,859,171,15,237,19,1301,55,59,103,227,4146,927,91,3619,45617,54400,3598847,1328888,75384,93674,6969913,23807252,9518122,719523,1873120,16302532,1830309,52177738,79692,0,0,0,0,79692,0,0,0,0,0,0,0,0,0,0,0,0,948510,0,0,0,0,948510,28434301,10847010,794907,18175652,1923983,60175853,14273938,5939031,596180,5669826,1060768,27539743,0,0,0,0,0,0,14273938,5939031,596180,5669826,1060768,27539743,321843,16683795,323430,0,0,16683795,323430,4240772,2979692,1789643,353581,1887053,921120,4887600,32822136,585897,-843092,529533,0,-313559,67915891,17713777,25467106,32589484,15205320,158891578,0.6914
141,Columbia County Public Hospital District No. 1,Dayton,2024,1,0,21,4,1,3,0,29,20,8,1,3,0,32,0,0,0,0,0,0,0,0,0,0,0,0,41,12,2,6,0,61,71,14,6,6,0,97,386,195,8,118,0,707,0,0,0,0,0,0,0,0,0,0,0,0,457,209,14,124,0,804,0,0,0,15,535,0,0,0,0,535,1055180,176226,69675,0,1392959,3846495,1683092,329372,91878,2154382,0,8013341,1110706,638690,28397,274161,0,2051954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6012381,2498008,427444,2520421,0,11458254,1588792,590536,0,1647029,243925,4070282,0,0,0,0,0,0,1588792,590536,0,1647029,243925,4070282,22202,4361236,113991,0,0,4361236,113991,1036364,654601,316676,312603,583188,-97148,2022280,9286948,121342,-1702688,623477,359212,-719999,15811425,6880797,5200894,5101204,2224041,35218361,0.7806
142,St Michael Medical Center,Silverdale,2024,1,336,2179,581,33,658,310,3761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2179,581,33,658,310,3761,13757,2877,108,2572,1438,20752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13757,2877,108,2572,1438,20752,837,316,536,3114,15333,1974,1232,0,242288,260827,284384868,52967298,3578853,30184919,439387144,282782640,73642033,9011937,68271206,158878448,56118184,580433242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,567167508,126609331,12590790,227149654,86303103,1019820386,482855307,116073499,5754049,121189662,69488045,795360562,0,0,0,0,0,0,482855307,116073499,5754049,121189662,69488045,795360562,7292630,58024601,1139099,11932471,86956,69957072,1226055,14963659,36866851,10499820,772718,15091713,5349901,61511565,209663398,3206351,5360246,96532,0,5456778,309136128,81774193,35131164,519052806,60139825,1005234116,1.0361
145,PeaceHealth St Joseph Medical Center,Bellingham,2024,1,255,2322,795,85,815,114,4131,0,0,0,0,0,0,0,0,0,0,0,0,32,74,4,32,3,145,2354,869,89,847,117,4276,10683,3242,238,2814,514,17491,0,0,0,0,0,0,0,0,0,0,0,0,439,542,17,219,27,1244,11122,3784,255,3033,541,18735,814,430,777,2982,14356,1939,2483,0,11027,29805,200078493,56458468,3014857,10606851,327190186,190193965,58605932,6489025,57031517,106643351,14282683,376214956,0,0,0,0,0,0,0,0,0,0,0,0,2099916,2692480,44055,132165,1135640,6104256,0,0,0,0,0,0,392372374,117756880,9547937,163807033,26025174,709509398,307284290,97942064,620621,54066492,18434753,478348220,0,0,0,0,0,0,307284290,97942064,620621,54066492,18434753,478348220,15401202,65595808,1262106,16987193,70761,82583001,1332867,22292003,33135438,10203570,18903,4396350,2183843,42619495,195248760,2336429,20663806,-37274,0,20626532,0,0,0,0,0,0,0.9655
147,Mid Valley Hospital,Omak,2024,1,44,71,64,6,34,13,188,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,74,64,6,34,13,191,277,132,10,58,41,518,52,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,329,132,10,58,41,570,62,59,74,238,2413,324,104,0,9454,12295,1758444,1020845,64111,151045,3800099,9095216,5582153,548184,805654,5094778,1070954,21391285,114579,0,0,0,0,114579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10968239,6602998,612295,5900432,1221999,25305963,4578180,3943538,0,2534286,424263,11480267,6120,68442,36384,77894,28481,217321,4584300,4011980,36384,2612180,452744,11697588,823028,5701504,81086,1169058,7202,6870562,88288,1199253,1678614,363705,13944,866527,392063,1260676,12253281,94827,234830,340613,273614,849057,10954668,11286619,4776893,9240099,3066709,39324988,0.61
148,Kindred Hospital Seattle - Northgate,Seattle,2024,1,80,14,9,1,48,1,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,9,1,48,1,73,2286,359,31,951,35,3662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2286,359,31,951,35,3662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5247
150,Douglas Lincoln and Okanogan Public Hospital Di,Grand Coulee,2024,1,25,28,20,0,0,31,79,7,1,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,35,21,0,0,31,87,141,75,0,0,70,286,76,407,0,0,91,574,0,0,0,0,0,0,0,0,0,0,0,0,217,482,0,0,161,860,12,12,15,74,981,107,39,0,78171,79298,1672639,734492,46977,1497358,4204615,3333796,2719061,170787,253149,778990,4995042,11997676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5006435,3453553,217764,1032139,6492400,16202291,2222257,1881089,271910,247047,2569015,7191318,0,0,0,0,0,0,2222257,1881089,271910,247047,2569015,7191318,111781,3845621,88573,748811,2827,4594432,91400,1308623,909228,572992,21690,1103589,227138,1080211,9590765,224884,-693827,-135776,50463,-779140,14654877,8411854,2292416,667251,9163235,35189633,0.6455
152,Public Hospital District No 1 of Mason County WA,Shelton,2024,1,68,208,112,2,49,21,392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208,112,2,49,21,392,902,293,3,150,126,1474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,902,293,3,150,126,1474,70,91,174,278,3922,280,343,0,46812,51357,10917085,5438581,-68767,1532633,20635580,29557643,18634266,1881200,2816048,16135012,2828975,69037096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40474728,24072847,1812433,18951060,4361608,89672676,24197553,14937143,0,8046336,2828772,50009804,0,0,0,0,932546,932546,24197553,14937143,0,8046336,3761318,50942350,1516406,12281855,293901,3437177,25944,15719032,319845,5501873,3747920,3082610,772347,2796315,940499,4300158,35920255,1133705,1486870,1322794,625152,3434816,69867592,34753183,6436849,39517072,7488138,158062834,0.6426
153,Whitman Hospital & Medical Clinics,Colfax,2024,1,25,0,0,0,0,66,66,28,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,66,94,0,0,0,0,283,283,141,0,0,0,0,141,0,0,0,0,0,0,0,0,0,0,0,0,141,0,0,0,283,424,17,14,20,0,956,100,44,0,13774,14874,1460725,693332,28932,896329,3079318,8327760,2976813,197610,0,0,5979621,17481804,111975,0,0,0,0,111975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9900460,3670145,226542,0,6875950,20673097,3116176,1819672,0,1932616,810106,7678570,0,0,0,0,0,0,3116176,1819672,0,1932616,810106,7678570,55502,5095423,54382,679867,1069,5775290,55451,2069155,2037899,1097927,29235,1253228,62406,2539423,14802157,1749537,-176000,1538879,0,1362879,12447994,576499,1112272,0,30183964,44320729,0.7888
155,Valley Medical Center,Renton,2024,1,341,1941,1201,75,1277,90,4584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1941,1201,75,1277,90,4584,12859,6328,376,4818,450,24831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12859,6328,376,4818,450,24831,732,670,977,3566,21930,2241,567,0,185835,210573,147213228,69929453,0,75944003,293086684,175175205,83116741,0,0,0,203630533,461922479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,322388433,153046194,0,0,279574536,755009163,253790578,132938528,0,0,118231206,504960312,0,0,0,0,5045883,5045883,253790578,132938528,0,0,123277089,510006195,9427806,130197484,2117881,0,0,130197484,2117881,36124068,34436726,11766890,0,0,5574649,36313015,248838183,15639215,-3198455,26143291,0,22944836,235890656,100122794,0,0,321452392,657465842,0.9491
156,Whidbey Island Public Hospital District,Coupeville,2024,1,25,156,64,1,127,6,354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,64,1,127,6,354,848,182,3,320,23,1376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,848,182,3,320,23,1376,59,75,136,198,4528,230,77,0,16346,21181,5690162,1409273,28518,1596054,9585897,31480192,7260590,563166,861890,7853490,20239535,67396973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37170354,8669863,591684,8715380,21835589,76982870,2540780,2193558,0,5540760,33045634,43320732,0,0,0,0,0,0,2540780,2193558,0,5540760,33045634,43320732,141515,11565190,267810,2070530,15774,13635720,283584,4724341,4778424,2883951,254276,2772738,2935918,6034131,35083581,3359497,-1139379,-431459,1111019,-459819,55540137,23875278,26755583,33112058,13200686,152483742,0.7076
